ParentEduc,PracticeSport,NrSiblings,WklyStudyHours,MathScore,ReadingScore,ExamScore,Gender_male,LunchType_standard,TestPrep_none,IsFirstChild_yes,TransportMeans_school_bus,EthnicGroup_group b,EthnicGroup_group c,EthnicGroup_group d,EthnicGroup_group e,ParentMaritalStatus_married,ParentMaritalStatus_single,ParentMaritalStatus_widowed,Result,Cluster,LearnerCategory
5,1,2.0,12.0,68,75.0,77.0,0,1,1,1,0,0,1,0,0,0,1,0,Pass,1,Average
3,1,4.0,2.5,66,74.0,69.0,0,1,1,0,0,1,0,0,0,1,0,0,Pass,1,Average
2,2,1.0,7.5,54,60.0,65.0,0,1,1,0,1,0,1,0,0,1,0,0,Fail,1,Average
3,1,2.0,7.5,57,70.0,73.0,0,0,0,1,1,0,1,0,0,0,1,0,Pass,0,High-Performer
5,2,1.0,12.0,100,100.0,100.0,1,1,0,0,0,0,0,0,1,0,0,0,Pass,0,High-Performer
5,2,3.0,2.5,59,59.0,56.0,1,0,1,1,0,0,0,0,0,1,0,0,Fail,2,At-Risk
3,1,2.0,7.5,50,61.0,71.0,0,0,0,0,0,0,0,1,0,1,0,0,Pass,0,High-Performer
5,1,1.0,7.5,100,99.0,100.0,1,1,0,0,1,0,1,0,0,1,0,0,Pass,0,High-Performer
3,0,3.0,7.5,73,83.0,82.0,0,1,0,1,0,0,1,0,0,0,1,0,Pass,0,High-Performer
2,0,4.0,7.5,44,51.0,54.0,0,0,1,1,0,0,1,0,0,1,0,0,Fail,2,At-Risk
4,1,3.0,12.0,62,70.0,71.0,0,0,1,1,1,0,0,1,0,1,0,0,Pass,2,At-Risk
1,1,4.0,7.5,63,72.0,68.0,0,0,1,0,1,1,0,0,0,1,0,0,Fail,2,At-Risk
1,1,4.0,7.5,61,68.0,65.0,0,1,1,1,0,0,0,0,1,0,0,0,Fail,1,Average
4,1,1.0,7.5,86,86.0,83.0,1,0,1,0,1,0,1,0,0,0,0,0,Pass,2,At-Risk
4,2,6.0,2.5,43,60.0,64.0,0,0,1,1,1,0,1,0,0,1,0,0,Fail,2,At-Risk
1,2,0.0,7.5,89,87.0,78.0,1,1,1,1,1,0,0,0,0,1,0,0,Pass,1,Average
1,1,3.0,2.5,56,50.0,53.0,1,1,0,1,1,0,1,0,0,1,0,0,Fail,0,High-Performer
2,2,2.0,7.5,86,92.0,96.0,0,0,1,1,0,0,0,0,1,0,0,1,Pass,2,At-Risk
1,0,6.0,12.0,80,65.0,69.0,1,1,1,0,0,0,0,1,0,0,0,0,Pass,1,Average
2,1,2.0,7.5,68,76.0,83.0,0,1,0,1,1,0,0,1,0,1,0,0,Pass,0,High-Performer
2,2,2.0,2.5,72,57.0,62.0,1,1,0,1,1,0,0,0,1,1,0,0,Fail,0,High-Performer
3,2,1.0,7.5,49,57.0,66.0,0,0,1,1,1,0,0,1,0,1,0,0,Fail,2,At-Risk
4,1,2.0,7.5,95,100.0,100.0,0,1,0,0,0,0,0,1,0,1,0,0,Pass,0,High-Performer
2,1,1.0,7.5,89,76.0,77.0,1,1,0,0,1,1,0,0,0,0,1,0,Pass,0,High-Performer
1,2,1.0,2.5,67,71.0,69.0,1,1,0,1,1,0,0,1,0,1,0,0,Pass,0,High-Performer
5,1,2.0,7.5,72,60.0,67.0,1,1,0,1,0,0,0,0,1,1,0,0,Fail,0,High-Performer
2,1,0.0,7.5,68,66.0,70.0,0,1,1,1,0,0,0,1,0,1,0,0,Pass,1,Average
5,1,2.0,2.5,84,73.0,77.0,1,0,0,1,0,0,0,0,1,1,0,0,Pass,0,High-Performer
2,1,1.0,7.5,59,49.0,46.0,1,1,0,0,0,0,1,0,0,1,0,0,Fail,0,High-Performer
4,2,1.0,12.0,81,90.0,95.0,0,0,0,1,0,0,1,0,0,0,1,0,Pass,0,High-Performer
1,2,1.0,7.5,80,82.0,87.0,1,1,0,0,1,0,0,1,0,1,0,0,Pass,0,High-Performer
1,1,2.0,7.5,83,74.0,78.0,0,1,1,1,0,0,1,0,0,1,0,0,Pass,1,Average
4,2,2.0,7.5,77,85.0,91.0,0,0,1,0,1,0,1,0,0,0,1,0,Pass,2,At-Risk
1,2,3.0,2.5,55,69.0,69.0,0,0,0,0,1,0,1,0,0,1,0,0,Pass,0,High-Performer
3,1,0.0,7.5,83,86.0,86.0,1,0,0,1,0,0,0,1,0,1,0,0,Pass,0,High-Performer
1,1,4.0,7.5,72,79.0,75.0,0,1,1,1,1,1,0,0,0,1,0,0,Pass,1,Average
1,1,2.0,2.5,56,66.0,63.0,0,0,1,1,1,0,1,0,0,0,1,0,Fail,2,At-Risk
1,1,1.0,7.5,77,79.0,75.0,0,1,1,1,0,0,0,0,1,1,0,0,Pass,1,Average
3,1,6.0,7.5,87,96.0,91.0,0,1,1,0,1,0,0,0,0,0,1,0,Pass,1,Average
2,2,2.0,2.5,50,64.0,66.0,0,0,1,0,1,0,1,0,0,0,1,0,Fail,2,At-Risk
4,1,4.0,12.0,91,97.0,97.0,0,1,1,1,1,0,0,0,0,1,0,0,Pass,1,Average
1,0,1.0,7.5,60,64.0,61.0,1,0,0,1,0,0,1,0,0,1,0,0,Fail,0,High-Performer
2,1,2.0,2.5,69,91.0,84.0,0,1,0,1,1,1,0,0,0,0,0,0,Pass,0,High-Performer
2,1,1.0,2.5,80,80.0,74.0,1,0,1,1,1,0,0,1,0,0,1,0,Pass,2,At-Risk
1,2,3.0,7.5,67,64.0,66.0,1,0,0,1,1,0,0,1,0,0,0,0,Fail,0,High-Performer
2,2,3.0,2.5,74,73.0,76.0,1,1,1,1,0,0,0,1,0,1,0,0,Pass,1,Average
1,0,3.0,7.5,74,79.0,75.0,0,1,1,1,1,0,0,0,1,1,0,0,Pass,1,Average
1,1,1.0,7.5,43,37.0,45.0,0,0,1,0,0,1,0,0,0,1,0,0,Fail,2,At-Risk
3,2,0.0,12.0,84,78.0,78.0,0,1,1,1,1,0,0,0,1,0,0,0,Pass,1,Average
1,2,2.0,12.0,60,71.0,66.0,0,1,1,0,0,0,1,0,0,0,1,0,Fail,1,Average
2,2,2.0,7.5,58,56.0,58.0,1,1,0,1,1,0,1,0,0,0,0,0,Fail,0,High-Performer
3,2,4.0,2.5,86,92.0,92.0,0,1,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
2,1,2.0,2.5,45,53.0,53.0,0,1,1,1,1,0,0,1,0,1,0,0,Fail,1,Average
3,1,2.0,7.5,70,70.0,62.0,1,1,1,1,0,0,1,0,0,1,0,0,Fail,1,Average
5,2,1.0,2.5,57,69.0,67.0,0,0,1,1,0,0,0,1,0,0,1,0,Fail,2,At-Risk
2,2,4.0,2.5,67,70.0,69.0,1,1,1,0,1,1,0,0,0,0,1,0,Pass,1,Average
1,0,1.0,2.5,59,75.0,70.0,0,0,1,1,0,0,0,1,0,1,0,0,Pass,2,At-Risk
1,0,1.0,12.0,72,77.0,83.0,0,0,1,1,0,1,0,0,0,0,0,0,Pass,2,At-Risk
1,1,3.0,2.5,79,65.0,67.0,1,1,1,1,1,0,0,1,0,0,1,0,Fail,1,Average
1,2,6.0,7.5,66,55.0,56.0,1,1,0,1,1,0,1,0,0,0,1,0,Fail,0,High-Performer
2,1,3.0,7.5,54,74.0,76.0,0,1,0,1,0,1,0,0,0,0,0,0,Pass,0,High-Performer
1,1,0.0,7.5,68,65.0,69.0,0,1,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
1,1,3.0,12.0,61,52.0,49.0,1,0,1,0,0,0,0,1,0,0,0,0,Fail,2,At-Risk
1,1,4.0,7.5,65,69.0,67.0,0,1,1,1,1,0,0,0,0,0,1,0,Fail,1,Average
5,1,2.0,12.0,80,79.0,79.0,1,0,0,1,0,0,1,0,0,1,0,0,Pass,0,High-Performer
3,2,2.0,12.0,90,84.0,82.0,1,1,0,0,1,0,0,0,1,0,1,0,Pass,0,High-Performer
3,1,6.0,7.5,53,40.0,44.0,1,0,1,0,0,1,0,0,0,1,0,0,Fail,2,At-Risk
5,1,1.0,7.5,96,90.0,98.0,1,0,0,1,1,0,0,1,0,0,0,0,Pass,0,High-Performer
1,0,0.0,7.5,63,54.0,51.0,1,1,1,1,0,0,0,1,0,1,0,0,Fail,1,Average
1,1,2.0,7.5,70,81.0,82.0,1,1,0,0,0,0,0,1,0,0,1,0,Pass,0,High-Performer
1,0,2.0,7.5,35,43.0,33.0,1,0,0,1,0,1,0,0,0,1,0,0,Fail,2,At-Risk
3,1,0.0,7.5,61,60.0,57.0,1,0,1,1,1,0,1,0,0,0,1,0,Fail,2,At-Risk
4,1,1.0,7.5,87,89.0,88.0,1,0,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
1,1,2.0,7.5,51,65.0,65.0,0,1,1,1,1,0,0,1,0,1,0,0,Fail,1,Average
1,2,3.0,12.0,82,80.0,84.0,0,1,1,0,1,0,0,1,0,1,0,0,Pass,1,Average
3,1,2.0,2.5,74,67.0,66.0,1,1,1,0,0,0,0,1,0,1,0,0,Fail,1,Average
2,1,1.0,7.5,55,35.0,42.0,1,1,1,0,0,0,1,0,0,0,1,0,Fail,1,Average
2,2,4.0,2.5,82,82.0,74.0,1,0,1,1,0,0,0,0,1,1,0,0,Pass,2,At-Risk
3,2,3.0,7.5,59,54.0,56.0,1,1,1,0,1,0,0,1,0,1,0,0,Fail,1,Average
2,2,3.0,7.5,62,69.0,71.0,0,1,1,1,1,0,1,0,0,1,0,0,Pass,1,Average
1,1,3.0,7.5,63,58.0,57.0,1,1,0,1,1,0,0,0,1,0,0,0,Fail,0,High-Performer
3,2,0.0,2.5,77,73.0,75.0,1,1,1,1,0,0,1,0,0,1,0,0,Pass,1,Average
3,1,3.0,2.5,64,65.0,63.0,1,1,1,1,1,0,0,0,0,0,1,0,Fail,1,Average
1,1,3.0,7.5,42,49.0,53.0,0,0,0,1,0,0,1,0,0,1,0,0,Fail,2,At-Risk
3,1,4.0,7.5,75,77.0,69.0,1,0,1,1,1,0,1,0,0,0,1,0,Pass,2,At-Risk
1,2,1.0,7.5,46,55.0,61.0,0,1,1,1,1,0,1,0,0,0,1,0,Fail,1,Average
1,2,2.0,7.5,62,43.0,58.0,1,1,1,1,1,1,0,0,0,0,0,0,Fail,1,Average
1,1,2.0,7.5,86,92.0,94.0,1,1,0,0,1,0,0,1,0,1,0,0,Pass,0,High-Performer
3,2,2.0,12.0,88,86.0,92.0,0,1,1,0,1,0,0,1,0,0,1,0,Pass,1,Average
3,2,0.0,7.5,90,78.0,78.0,1,0,1,1,1,0,0,0,1,1,0,0,Pass,2,At-Risk
1,1,1.0,12.0,73,87.0,79.0,0,0,1,0,1,0,1,0,0,1,0,0,Pass,2,At-Risk
5,1,2.0,7.5,80,88.0,95.0,0,1,0,0,0,1,0,0,0,1,0,0,Pass,0,High-Performer
1,1,2.0,2.5,50,54.0,57.0,0,1,1,1,1,0,0,1,0,1,0,0,Fail,1,Average
2,1,0.0,7.5,48,53.0,51.0,0,0,1,1,1,0,1,0,0,1,0,0,Fail,2,At-Risk
1,1,2.0,2.5,73,79.0,73.0,1,0,0,0,1,0,1,0,0,1,0,0,Pass,0,High-Performer
1,1,1.0,7.5,57,51.0,47.0,1,1,1,1,1,0,0,0,1,1,0,0,Fail,1,Average
2,1,2.0,7.5,79,76.0,72.0,1,1,1,0,0,0,1,0,0,1,0,0,Pass,1,Average
1,1,2.0,2.5,63,63.0,63.0,0,1,1,1,1,0,0,1,0,0,0,0,Fail,1,Average
5,2,0.0,2.5,63,73.0,69.0,0,1,1,1,1,0,1,0,0,1,0,0,Pass,1,Average
1,0,2.0,7.5,55,67.0,67.0,0,1,1,1,1,0,1,0,0,1,0,0,Fail,1,Average
1,1,1.0,7.5,55,48.0,51.0,1,0,0,1,0,0,1,0,0,0,0,0,Fail,2,At-Risk
4,1,1.0,7.5,87,98.0,100.0,0,1,0,0,1,0,0,1,0,1,0,0,Pass,0,High-Performer
2,2,1.0,7.5,47,54.0,53.0,0,1,1,1,0,1,0,0,0,0,1,0,Fail,1,Average
2,0,2.0,12.0,50,65.0,66.0,0,0,1,1,1,0,1,0,0,0,1,0,Fail,2,At-Risk
3,2,3.0,12.0,100,88.0,88.0,1,1,1,1,1,0,0,0,1,0,0,0,Pass,1,Average
5,1,2.0,7.5,85,83.0,83.0,1,0,1,0,0,0,1,0,0,1,0,0,Pass,2,At-Risk
1,1,4.0,12.0,94,96.0,100.0,0,1,0,0,0,0,1,0,0,1,0,0,Pass,0,High-Performer
3,0,4.0,2.5,64,67.0,68.0,1,1,0,1,1,0,0,0,0,1,0,0,Fail,0,High-Performer
3,2,0.0,7.5,61,47.0,50.0,1,0,1,1,1,0,0,1,0,0,1,0,Fail,2,At-Risk
2,1,2.0,7.5,55,62.0,57.0,0,0,1,0,0,0,0,0,1,1,0,0,Fail,2,At-Risk
3,1,4.0,12.0,48,72.0,71.0,0,0,1,1,1,0,0,0,0,1,0,0,Pass,2,At-Risk
1,1,1.0,2.5,97,94.0,91.0,1,1,0,1,1,0,0,0,1,0,1,0,Pass,0,High-Performer
1,1,2.0,2.5,58,76.0,72.0,0,1,1,1,0,1,0,0,0,1,0,0,Pass,1,Average
4,1,2.0,12.0,78,73.0,74.0,1,1,1,1,0,0,0,1,0,1,0,0,Pass,1,Average
1,1,4.0,2.5,62,70.0,72.0,0,0,0,0,0,0,0,0,0,1,0,0,Pass,0,High-Performer
3,2,2.0,7.5,92,93.0,91.0,1,1,0,1,1,0,0,1,0,1,0,0,Pass,0,High-Performer
1,0,2.0,7.5,46,52.0,46.0,1,0,0,1,1,0,1,0,0,1,0,0,Fail,2,At-Risk
1,2,3.0,7.5,61,75.0,75.0,0,1,1,1,1,0,1,0,0,1,0,0,Pass,1,Average
1,2,2.0,7.5,63,61.0,59.0,1,1,1,1,1,0,0,0,0,0,0,0,Fail,1,Average
1,1,1.0,7.5,68,68.0,65.0,1,0,0,1,1,0,0,1,0,0,1,0,Fail,0,High-Performer
1,2,6.0,12.0,81,87.0,78.0,0,1,1,1,1,1,0,0,0,0,0,0,Pass,1,Average
1,2,3.0,7.5,65,78.0,75.0,0,0,1,1,0,0,1,0,0,1,0,0,Pass,2,At-Risk
2,0,1.0,7.5,65,73.0,69.0,0,1,1,1,0,0,1,0,0,1,0,0,Pass,1,Average
3,2,1.0,2.5,81,75.0,75.0,0,1,1,1,1,0,0,0,1,0,1,0,Pass,1,Average
1,1,3.0,12.0,90,75.0,75.0,1,1,0,1,1,0,0,1,0,0,1,0,Pass,0,High-Performer
3,1,1.0,2.5,61,68.0,72.0,0,0,0,0,0,1,0,0,0,0,1,0,Pass,0,High-Performer
2,2,0.0,12.0,83,81.0,80.0,1,1,0,1,0,0,0,0,0,0,0,0,Pass,0,High-Performer
3,1,2.0,7.5,55,56.0,53.0,1,1,1,1,1,1,0,0,0,0,1,0,Fail,1,Average
1,0,1.0,2.5,53,62.0,59.0,0,1,1,1,0,0,1,0,0,0,0,0,Fail,1,Average
1,2,1.0,12.0,43,54.0,53.0,0,1,1,1,1,0,1,0,0,1,0,0,Fail,1,Average
3,0,3.0,7.5,94,98.0,92.0,1,1,0,1,1,0,0,0,0,0,1,0,Pass,0,High-Performer
1,0,3.0,7.5,83,85.0,79.0,0,1,1,0,0,1,0,0,0,1,0,0,Pass,1,Average
1,2,2.0,7.5,58,47.0,51.0,1,1,1,1,1,0,0,1,0,1,0,0,Fail,1,Average
5,2,0.0,2.5,83,93.0,98.0,0,1,0,1,0,0,1,0,0,0,1,0,Pass,0,High-Performer
1,1,2.0,7.5,88,79.0,81.0,1,1,1,1,1,0,0,1,0,1,0,0,Pass,1,Average
1,2,4.0,2.5,52,69.0,70.0,0,1,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
3,2,2.0,2.5,56,49.0,50.0,1,0,1,1,1,1,0,0,0,0,0,0,Fail,2,At-Risk
5,1,2.0,2.5,76,74.0,68.0,1,0,1,0,0,0,0,0,1,1,0,0,Fail,2,At-Risk
2,2,2.0,7.5,57,64.0,70.0,0,0,0,1,1,0,0,1,0,1,0,0,Pass,0,High-Performer
3,0,4.0,7.5,97,95.0,85.0,1,1,1,0,1,0,0,0,1,1,0,0,Pass,1,Average
4,2,2.0,7.5,54,74.0,69.0,0,0,1,0,1,0,1,0,0,0,0,0,Pass,2,At-Risk
1,2,3.0,7.5,81,97.0,91.0,0,1,1,0,0,0,0,0,1,0,0,0,Pass,1,Average
4,1,1.0,7.5,57,63.0,59.0,0,1,1,0,1,0,1,0,0,1,0,0,Fail,1,Average
1,1,3.0,7.5,51,60.0,50.0,0,0,1,0,0,0,0,0,0,0,0,1,Fail,2,At-Risk
2,2,2.0,7.5,85,87.0,91.0,0,1,1,1,1,0,1,0,0,1,0,0,Pass,1,Average
3,1,1.0,2.5,77,76.0,80.0,1,1,0,0,0,0,1,0,0,1,0,0,Pass,0,High-Performer
1,2,1.0,7.5,72,59.0,57.0,1,0,1,1,1,0,0,1,0,0,1,0,Fail,2,At-Risk
4,0,1.0,7.5,83,78.0,77.0,1,0,1,1,0,0,0,1,0,0,1,0,Pass,2,At-Risk
3,2,1.0,2.5,61,64.0,56.0,0,1,1,0,0,1,0,0,0,1,0,0,Fail,1,Average
3,1,2.0,7.5,60,61.0,59.0,0,1,1,1,1,0,0,0,0,1,0,0,Fail,1,Average
2,2,3.0,2.5,49,47.0,51.0,0,1,1,1,0,0,0,0,1,1,0,0,Fail,1,Average
1,0,0.0,7.5,65,67.0,62.0,1,1,1,1,1,1,0,0,0,0,1,0,Fail,1,Average
1,1,2.0,7.5,58,47.0,50.0,1,0,1,1,1,1,0,0,0,0,1,0,Fail,2,At-Risk
1,2,0.0,2.5,61,62.0,56.0,1,1,1,1,0,0,1,0,0,1,0,0,Fail,1,Average
1,1,2.0,7.5,47,68.0,61.0,0,0,1,1,0,1,0,0,0,1,0,0,Fail,2,At-Risk
3,1,3.0,7.5,83,85.0,84.0,1,1,0,0,0,0,0,0,1,1,0,0,Pass,0,High-Performer
4,2,1.0,7.5,83,78.0,76.0,0,1,1,1,0,0,0,0,1,1,0,0,Pass,1,Average
4,1,1.0,7.5,33,43.0,45.0,0,0,1,1,1,0,1,0,0,0,1,0,Fail,2,At-Risk
4,1,3.0,2.5,43,54.0,52.0,0,1,1,1,0,0,1,0,0,0,1,0,Fail,1,Average
1,1,1.0,7.5,68,67.0,66.0,1,1,1,1,1,0,0,1,0,1,0,0,Fail,1,Average
1,2,4.0,7.5,65,71.0,75.0,0,1,1,1,0,0,0,1,0,1,0,0,Pass,1,Average
2,1,3.0,7.5,73,75.0,70.0,1,1,0,0,1,0,0,0,1,0,1,0,Pass,0,High-Performer
1,0,4.0,7.5,55,47.0,43.0,1,1,1,1,1,0,0,0,0,1,0,0,Fail,1,Average
4,2,3.0,7.5,88,77.0,71.0,1,0,1,0,1,0,0,1,0,1,0,0,Pass,2,At-Risk
2,0,3.0,7.5,49,60.0,60.0,1,0,1,1,1,0,0,1,0,1,0,0,Fail,2,At-Risk
1,1,3.0,12.0,50,63.0,59.0,0,0,1,1,1,0,0,0,1,0,1,0,Fail,2,At-Risk
1,2,0.0,7.5,61,62.0,57.0,1,0,1,1,1,0,0,0,1,1,0,0,Fail,2,At-Risk
1,1,1.0,2.5,63,54.0,59.0,0,1,1,1,0,0,0,1,0,0,1,0,Fail,1,Average
1,1,1.0,7.5,51,53.0,56.0,1,0,0,1,0,0,1,0,0,1,0,0,Fail,0,High-Performer
2,1,2.0,2.5,68,65.0,61.0,1,0,1,1,1,0,0,0,1,0,0,0,Fail,2,At-Risk
2,0,0.0,12.0,70,60.0,55.0,1,1,1,1,1,0,0,1,0,1,0,0,Fail,1,Average
3,1,5.0,7.5,72,71.0,74.0,0,1,1,1,1,0,0,0,1,1,0,0,Pass,1,Average
3,1,1.0,7.5,57,74.0,76.0,0,0,1,0,1,0,1,0,0,1,0,0,Pass,2,At-Risk
5,1,2.0,12.0,72,85.0,86.0,0,0,1,0,0,0,1,0,0,1,0,0,Pass,2,At-Risk
2,1,4.0,12.0,46,60.0,58.0,0,1,1,1,1,0,1,0,0,1,0,0,Fail,1,Average
3,1,3.0,7.5,75,69.0,69.0,1,1,1,1,1,0,0,1,0,1,0,0,Pass,1,Average
4,2,5.0,12.0,79,83.0,81.0,0,0,1,0,1,1,0,0,0,0,1,0,Pass,2,At-Risk
4,2,1.0,7.5,73,87.0,95.0,0,1,0,1,1,1,0,0,0,1,0,0,Pass,0,High-Performer
1,2,0.0,7.5,52,57.0,52.0,1,0,0,1,0,0,0,0,0,1,0,0,Fail,2,At-Risk
1,0,1.0,7.5,46,70.0,64.0,0,1,0,0,1,0,1,0,0,0,1,0,Fail,0,High-Performer
5,0,2.0,7.5,54,79.0,78.0,0,1,1,0,0,0,0,1,0,0,0,0,Pass,1,Average
1,0,2.0,2.5,47,46.0,42.0,1,1,1,0,0,0,1,0,0,1,0,0,Fail,1,Average
3,1,0.0,7.5,51,49.0,47.0,1,1,1,1,0,0,1,0,0,1,0,0,Fail,1,Average
1,1,0.0,2.5,52,75.0,68.0,0,1,0,1,1,0,0,1,0,1,0,0,Fail,0,High-Performer
2,1,2.0,2.5,62,62.0,57.0,1,1,1,0,1,0,1,0,0,1,0,0,Fail,1,Average
2,1,3.0,7.5,77,67.0,62.0,1,1,1,0,1,0,0,1,0,0,1,0,Fail,1,Average
1,1,2.0,7.5,64,71.0,72.0,0,1,1,0,1,0,0,1,0,1,0,0,Pass,1,Average
1,2,2.0,7.5,76,92.0,94.0,0,1,0,0,1,0,1,0,0,1,0,0,Pass,0,High-Performer
2,1,2.0,7.5,67,78.0,72.0,0,1,1,1,1,0,1,0,0,1,0,0,Pass,1,Average
5,2,2.0,7.5,79,67.0,67.0,1,1,1,1,0,0,1,0,0,0,1,0,Fail,1,Average
3,1,1.0,7.5,77,90.0,99.0,0,0,0,1,1,1,0,0,0,0,1,0,Pass,0,High-Performer
1,1,2.0,2.5,48,39.0,47.0,0,1,1,1,1,1,0,0,0,1,0,0,Fail,1,Average
4,2,1.0,7.5,78,80.0,82.0,0,1,1,1,0,1,0,0,0,1,0,0,Pass,1,Average
3,2,1.0,7.5,70,72.0,71.0,1,1,0,0,0,1,0,0,0,1,0,0,Pass,0,High-Performer
1,0,6.0,7.5,72,76.0,73.0,0,1,1,0,0,1,0,0,0,1,0,0,Pass,1,Average
4,0,1.0,7.5,73,80.0,76.0,1,0,0,0,1,0,0,1,0,0,0,1,Pass,0,High-Performer
1,2,1.0,12.0,83,95.0,86.0,0,1,1,0,0,0,0,0,1,0,1,0,Pass,1,Average
1,2,3.0,7.5,85,83.0,66.0,1,1,1,1,0,0,0,0,1,1,0,0,Fail,1,Average
1,1,1.0,7.5,68,62.0,60.0,1,0,1,1,1,1,0,0,0,1,0,0,Fail,2,At-Risk
1,1,2.0,7.5,88,87.0,87.0,1,1,0,1,1,1,0,0,0,1,0,0,Pass,0,High-Performer
2,1,1.0,7.5,49,52.0,42.0,1,0,1,1,0,0,0,0,0,1,0,0,Fail,2,At-Risk
1,2,1.0,7.5,54,63.0,66.0,0,1,1,1,0,1,0,0,0,0,1,0,Fail,1,Average
2,1,1.0,2.5,70,71.0,67.0,1,0,1,1,0,0,0,0,1,1,0,0,Fail,2,At-Risk
1,1,3.0,7.5,78,67.0,65.0,1,1,1,1,1,0,1,0,0,1,0,0,Fail,1,Average
2,2,2.0,2.5,73,65.0,66.0,1,1,1,0,1,0,1,0,0,0,0,0,Fail,1,Average
1,2,0.0,12.0,74,78.0,78.0,0,1,1,1,0,0,0,1,0,1,0,0,Pass,1,Average
1,1,1.0,2.5,71,81.0,76.0,0,1,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
2,2,2.0,12.0,74,70.0,66.0,1,0,1,1,1,0,0,1,0,1,0,0,Fail,2,At-Risk
1,1,2.0,12.0,62,83.0,79.0,0,1,1,1,1,0,0,1,0,1,0,0,Pass,1,Average
1,2,1.0,7.5,85,89.0,98.0,0,1,0,1,1,0,0,1,0,0,1,0,Pass,0,High-Performer
2,1,6.0,7.5,61,66.0,71.0,0,1,1,1,1,0,1,0,0,1,0,0,Pass,1,Average
3,1,1.0,2.5,73,74.0,67.0,1,1,1,1,1,1,0,0,0,1,0,0,Fail,1,Average
1,2,0.0,2.5,68,71.0,66.0,1,0,1,1,1,0,0,1,0,1,0,0,Fail,2,At-Risk
5,1,1.0,2.5,73,77.0,79.0,0,1,1,1,1,0,0,1,0,0,1,0,Pass,1,Average
1,1,2.0,2.5,54,56.0,54.0,1,1,0,1,0,0,1,0,0,1,0,0,Fail,0,High-Performer
3,2,3.0,7.5,65,58.0,58.0,1,1,1,1,0,0,0,0,0,1,0,0,Fail,1,Average
1,1,3.0,7.5,62,65.0,64.0,0,1,1,0,0,1,0,0,0,0,0,0,Fail,1,Average
1,1,2.0,7.5,89,100.0,100.0,0,1,0,0,1,0,0,1,0,0,0,0,Pass,0,High-Performer
1,0,2.0,12.0,59,59.0,56.0,1,1,0,1,1,0,0,0,0,1,0,0,Fail,0,High-Performer
3,1,4.0,2.5,49,57.0,57.0,0,1,1,1,0,0,0,1,0,1,0,0,Fail,1,Average
5,1,3.0,7.5,80,81.0,88.0,1,1,0,1,1,0,0,1,0,0,1,0,Pass,0,High-Performer
1,2,2.0,2.5,71,72.0,76.0,1,1,0,1,1,0,0,0,0,0,1,0,Pass,0,High-Performer
1,1,1.0,7.5,54,66.0,68.0,0,0,0,1,1,0,1,0,0,0,0,0,Fail,0,High-Performer
1,1,2.0,12.0,93,97.0,92.0,1,1,0,1,1,0,0,0,1,0,0,0,Pass,0,High-Performer
3,1,3.0,2.5,52,61.0,63.0,0,0,0,1,0,0,1,0,0,1,0,0,Fail,0,High-Performer
3,1,2.0,7.5,82,84.0,86.0,0,0,1,1,0,0,1,0,0,1,0,0,Pass,2,At-Risk
1,2,2.0,7.5,84,77.0,70.0,1,0,1,1,1,1,0,0,0,0,0,0,Pass,2,At-Risk
1,0,1.0,7.5,37,48.0,39.0,0,0,1,1,0,0,1,0,0,1,0,0,Fail,2,At-Risk
2,1,1.0,12.0,53,53.0,57.0,0,1,0,1,1,0,1,0,0,1,0,0,Fail,0,High-Performer
1,2,3.0,7.5,79,75.0,73.0,1,1,1,1,1,0,0,1,0,0,1,0,Pass,1,Average
1,2,0.0,7.5,23,33.0,31.0,1,0,0,1,0,0,1,0,0,1,0,0,Fail,2,At-Risk
1,1,2.0,12.0,72,68.0,74.0,1,1,0,0,1,0,1,0,0,1,0,0,Pass,0,High-Performer
1,1,2.0,7.5,62,76.0,69.0,0,1,0,1,1,1,0,0,0,0,1,0,Pass,0,High-Performer
2,1,1.0,7.5,67,77.0,78.0,0,0,0,1,1,1,0,0,0,1,0,0,Pass,0,High-Performer
3,1,1.0,7.5,68,73.0,72.0,1,1,1,0,0,1,0,0,0,0,0,0,Pass,1,Average
1,2,1.0,2.5,83,68.0,77.0,1,0,1,1,1,0,0,1,0,1,0,0,Pass,2,At-Risk
2,1,0.0,12.0,88,88.0,79.0,1,1,1,1,0,1,0,0,0,0,0,0,Pass,1,Average
1,1,0.0,7.5,43,63.0,62.0,0,0,0,1,1,0,0,1,0,1,0,0,Fail,0,High-Performer
3,0,4.0,2.5,83,89.0,86.0,0,1,1,0,0,0,1,0,0,1,0,0,Pass,1,Average
4,2,3.0,12.0,47,50.0,51.0,1,0,1,1,1,0,1,0,0,1,0,0,Fail,2,At-Risk
2,2,3.0,7.5,63,62.0,59.0,1,0,1,1,0,0,0,1,0,0,1,0,Fail,2,At-Risk
2,2,2.0,7.5,94,85.0,80.0,1,1,1,0,0,0,1,0,0,1,0,0,Pass,1,Average
1,1,0.0,12.0,87,84.0,81.0,0,1,0,1,1,0,0,0,1,0,1,0,Pass,0,High-Performer
